date,port_or_benchmark,fuel_type,price,currency,unit,region,source
2020-05-24,Paradip,Marine Fuel 0.5% / MFO 0.5%,306.582795,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2020-05-24,Kamarajar Port (Ennore),HFHSD / LSHF HSD,384.935151,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2020-05-24,Chennai,HFHSD / LSHF HSD,384.935151,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2020-05-24,Chennai,Marine Fuel 0.5% / MFO 0.5%,306.582795,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2020-05-24,Kamarajar Port (Ennore),Marine Fuel 0.5% / MFO 0.5%,306.582795,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2020-05-24,Haldia,Marine Fuel 0.5% / MFO 0.5%,306.582795,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2020-05-24,Haldia,HFHSD / LSHF HSD,397.342658,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2020-05-25,Visakhapatnam,Marine Fuel 0.5% / MFO 0.5%,307.135068,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2020-05-25,Visakhapatnam,HFHSD / LSHF HSD,388.590822,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2020-05-25,V.O. Chidambaranar Port (Tuticorin),Marine Fuel 0.5% / MFO 0.5%,307.135068,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2020-05-25,V.O. Chidambaranar Port (Tuticorin),HFHSD / LSHF HSD,389.896027,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2020-05-25,Paradip,HFHSD / LSHF HSD,387.038356,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2020-05-25,Paradip,Marine Fuel 0.5% / MFO 0.5%,307.135068,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2020-05-25,Kamarajar Port (Ennore),HFHSD / LSHF HSD,385.565616,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2020-05-25,Haldia,Marine Fuel 0.5% / MFO 0.5%,307.135068,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2020-05-25,Haldia,HFHSD / LSHF HSD,397.961781,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2020-05-25,Chennai,Marine Fuel 0.5% / MFO 0.5%,307.135068,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2020-05-25,Chennai,HFHSD / LSHF HSD,385.565616,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2020-05-25,Kamarajar Port (Ennore),Marine Fuel 0.5% / MFO 0.5%,307.135068,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2020-05-26,Paradip,Marine Fuel 0.5% / MFO 0.5%,307.687342,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2020-05-26,Visakhapatnam,Marine Fuel 0.5% / MFO 0.5%,307.687342,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2020-05-26,Visakhapatnam,HFHSD / LSHF HSD,389.21611,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2020-05-26,V.O. Chidambaranar Port (Tuticorin),Marine Fuel 0.5% / MFO 0.5%,307.687342,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2020-05-26,V.O. Chidambaranar Port (Tuticorin),HFHSD / LSHF HSD,390.540137,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2020-05-26,Paradip,HFHSD / LSHF HSD,387.663781,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2020-05-26,Chennai,Marine Fuel 0.5% / MFO 0.5%,307.687342,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2020-05-26,Kamarajar Port (Ennore),HFHSD / LSHF HSD,386.196082,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2020-05-26,Haldia,Marine Fuel 0.5% / MFO 0.5%,307.687342,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2020-05-26,Haldia,HFHSD / LSHF HSD,398.580904,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2020-05-26,Chennai,HFHSD / LSHF HSD,386.196082,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2020-05-26,Kamarajar Port (Ennore),Marine Fuel 0.5% / MFO 0.5%,307.687342,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2020-05-27,V.O. Chidambaranar Port (Tuticorin),HFHSD / LSHF HSD,391.184247,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2020-05-27,Visakhapatnam,Marine Fuel 0.5% / MFO 0.5%,308.239616,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2020-05-27,Visakhapatnam,HFHSD / LSHF HSD,389.841397,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2020-05-27,V.O. Chidambaranar Port (Tuticorin),Marine Fuel 0.5% / MFO 0.5%,308.239616,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2020-05-27,Paradip,HFHSD / LSHF HSD,388.289205,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2020-05-27,Paradip,Marine Fuel 0.5% / MFO 0.5%,308.239616,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2020-05-27,Kamarajar Port (Ennore),HFHSD / LSHF HSD,386.826548,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2020-05-27,Kamarajar Port (Ennore),Marine Fuel 0.5% / MFO 0.5%,308.239616,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2020-05-27,Haldia,Marine Fuel 0.5% / MFO 0.5%,308.239616,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2020-05-27,Haldia,HFHSD / LSHF HSD,399.200027,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2020-05-27,Chennai,Marine Fuel 0.5% / MFO 0.5%,308.239616,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2020-05-27,Chennai,HFHSD / LSHF HSD,386.826548,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2020-05-28,Visakhapatnam,HFHSD / LSHF HSD,390.466685,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2020-05-28,V.O. Chidambaranar Port (Tuticorin),Marine Fuel 0.5% / MFO 0.5%,308.79189,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2020-05-28,V.O. Chidambaranar Port (Tuticorin),HFHSD / LSHF HSD,391.828356,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2020-05-28,Paradip,Marine Fuel 0.5% / MFO 0.5%,308.79189,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2020-05-28,Paradip,HFHSD / LSHF HSD,388.91463,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2020-05-28,Visakhapatnam,Marine Fuel 0.5% / MFO 0.5%,308.79189,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2020-05-28,Kamarajar Port (Ennore),HFHSD / LSHF HSD,387.457014,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2020-05-28,Haldia,Marine Fuel 0.5% / MFO 0.5%,308.79189,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2020-05-28,Haldia,HFHSD / LSHF HSD,399.819151,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2020-05-28,Chennai,Marine Fuel 0.5% / MFO 0.5%,308.79189,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2020-05-28,Chennai,HFHSD / LSHF HSD,387.457014,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2020-05-28,Kamarajar Port (Ennore),Marine Fuel 0.5% / MFO 0.5%,308.79189,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2020-05-29,Visakhapatnam,Marine Fuel 0.5% / MFO 0.5%,309.344164,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2020-05-29,Visakhapatnam,HFHSD / LSHF HSD,391.091973,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2020-05-29,V.O. Chidambaranar Port (Tuticorin),Marine Fuel 0.5% / MFO 0.5%,309.344164,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2020-05-29,V.O. Chidambaranar Port (Tuticorin),HFHSD / LSHF HSD,392.472466,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2020-05-29,Paradip,Marine Fuel 0.5% / MFO 0.5%,309.344164,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2020-05-29,Paradip,HFHSD / LSHF HSD,389.540055,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2020-05-29,Kamarajar Port (Ennore),Marine Fuel 0.5% / MFO 0.5%,309.344164,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2020-05-29,Haldia,Marine Fuel 0.5% / MFO 0.5%,309.344164,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2020-05-29,Haldia,HFHSD / LSHF HSD,400.438274,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2020-05-29,Chennai,Marine Fuel 0.5% / MFO 0.5%,309.344164,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2020-05-29,Chennai,HFHSD / LSHF HSD,388.087479,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2020-05-29,Kamarajar Port (Ennore),HFHSD / LSHF HSD,388.087479,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2020-05-30,Paradip,Marine Fuel 0.5% / MFO 0.5%,309.896438,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2020-05-30,Visakhapatnam,Marine Fuel 0.5% / MFO 0.5%,309.896438,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2020-05-30,Visakhapatnam,HFHSD / LSHF HSD,391.71726,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2020-05-30,V.O. Chidambaranar Port (Tuticorin),Marine Fuel 0.5% / MFO 0.5%,309.896438,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2020-05-30,V.O. Chidambaranar Port (Tuticorin),HFHSD / LSHF HSD,393.116575,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2020-05-30,Paradip,HFHSD / LSHF HSD,390.165479,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2020-05-30,Chennai,Marine Fuel 0.5% / MFO 0.5%,309.896438,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2020-05-30,Kamarajar Port (Ennore),HFHSD / LSHF HSD,388.717945,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2020-05-30,Haldia,Marine Fuel 0.5% / MFO 0.5%,309.896438,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2020-05-30,Haldia,HFHSD / LSHF HSD,401.057397,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2020-05-30,Kamarajar Port (Ennore),Marine Fuel 0.5% / MFO 0.5%,309.896438,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2020-05-30,Chennai,HFHSD / LSHF HSD,388.717945,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2020-05-31,Visakhapatnam,Marine Fuel 0.5% / MFO 0.5%,310.448712,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2020-05-31,Visakhapatnam,HFHSD / LSHF HSD,392.342548,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2020-05-31,V.O. Chidambaranar Port (Tuticorin),Marine Fuel 0.5% / MFO 0.5%,310.448712,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2020-05-31,V.O. Chidambaranar Port (Tuticorin),HFHSD / LSHF HSD,393.760685,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2020-05-31,Paradip,Marine Fuel 0.5% / MFO 0.5%,310.448712,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2020-05-31,Paradip,HFHSD / LSHF HSD,390.790904,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2020-05-31,Kamarajar Port (Ennore),HFHSD / LSHF HSD,389.348411,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2020-05-31,Haldia,Marine Fuel 0.5% / MFO 0.5%,310.448712,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2020-05-31,Haldia,HFHSD / LSHF HSD,401.676521,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2020-05-31,Chennai,Marine Fuel 0.5% / MFO 0.5%,310.448712,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2020-05-31,Chennai,HFHSD / LSHF HSD,389.348411,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2020-05-31,Kamarajar Port (Ennore),Marine Fuel 0.5% / MFO 0.5%,310.448712,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2020-06-01,Paradip,Marine Fuel 0.5% / MFO 0.5%,311.000986,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2020-06-01,Visakhapatnam,Marine Fuel 0.5% / MFO 0.5%,311.000986,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2020-06-01,Visakhapatnam,HFHSD / LSHF HSD,392.967836,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2020-06-01,V.O. Chidambaranar Port (Tuticorin),Marine Fuel 0.5% / MFO 0.5%,311.000986,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2020-06-01,V.O. Chidambaranar Port (Tuticorin),HFHSD / LSHF HSD,394.404795,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2020-06-01,Paradip,HFHSD / LSHF HSD,391.416329,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2020-06-01,Chennai,HFHSD / LSHF HSD,389.978877,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2020-06-01,Kamarajar Port (Ennore),HFHSD / LSHF HSD,389.978877,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2020-06-01,Haldia,Marine Fuel 0.5% / MFO 0.5%,311.000986,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2020-06-01,Haldia,HFHSD / LSHF HSD,402.295644,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2020-06-01,Chennai,Marine Fuel 0.5% / MFO 0.5%,311.000986,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2020-06-01,Kamarajar Port (Ennore),Marine Fuel 0.5% / MFO 0.5%,311.000986,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2020-06-02,Paradip,Marine Fuel 0.5% / MFO 0.5%,311.55326,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2020-06-02,Visakhapatnam,Marine Fuel 0.5% / MFO 0.5%,311.55326,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2020-06-02,Visakhapatnam,HFHSD / LSHF HSD,393.593123,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2020-06-02,V.O. Chidambaranar Port (Tuticorin),Marine Fuel 0.5% / MFO 0.5%,311.55326,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2020-06-02,V.O. Chidambaranar Port (Tuticorin),HFHSD / LSHF HSD,395.048904,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2020-06-02,Paradip,HFHSD / LSHF HSD,392.041753,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2020-06-02,Chennai,HFHSD / LSHF HSD,390.609342,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2020-06-02,Kamarajar Port (Ennore),HFHSD / LSHF HSD,390.609342,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2020-06-02,Haldia,Marine Fuel 0.5% / MFO 0.5%,311.55326,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2020-06-02,Haldia,HFHSD / LSHF HSD,402.914767,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2020-06-02,Chennai,Marine Fuel 0.5% / MFO 0.5%,311.55326,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2020-06-02,Kamarajar Port (Ennore),Marine Fuel 0.5% / MFO 0.5%,311.55326,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2020-06-03,Visakhapatnam,Marine Fuel 0.5% / MFO 0.5%,312.105534,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2020-06-03,Visakhapatnam,HFHSD / LSHF HSD,394.218411,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2020-06-03,V.O. Chidambaranar Port (Tuticorin),Marine Fuel 0.5% / MFO 0.5%,312.105534,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2020-06-03,V.O. Chidambaranar Port (Tuticorin),HFHSD / LSHF HSD,395.693014,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2020-06-03,Paradip,Marine Fuel 0.5% / MFO 0.5%,312.105534,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2020-06-03,Paradip,HFHSD / LSHF HSD,392.667178,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2020-06-03,Kamarajar Port (Ennore),HFHSD / LSHF HSD,391.239808,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2020-06-03,Haldia,Marine Fuel 0.5% / MFO 0.5%,312.105534,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2020-06-03,Haldia,HFHSD / LSHF HSD,403.53389,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2020-06-03,Chennai,Marine Fuel 0.5% / MFO 0.5%,312.105534,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2020-06-03,Chennai,HFHSD / LSHF HSD,391.239808,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2020-06-03,Kamarajar Port (Ennore),Marine Fuel 0.5% / MFO 0.5%,312.105534,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2020-06-04,Paradip,Marine Fuel 0.5% / MFO 0.5%,312.657808,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2020-06-04,Visakhapatnam,HFHSD / LSHF HSD,394.843699,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2020-06-04,Visakhapatnam,Marine Fuel 0.5% / MFO 0.5%,312.657808,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2020-06-04,V.O. Chidambaranar Port (Tuticorin),Marine Fuel 0.5% / MFO 0.5%,312.657808,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2020-06-04,V.O. Chidambaranar Port (Tuticorin),HFHSD / LSHF HSD,396.337123,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2020-06-04,Paradip,HFHSD / LSHF HSD,393.292603,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2020-06-04,Chennai,Marine Fuel 0.5% / MFO 0.5%,312.657808,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2020-06-04,Kamarajar Port (Ennore),HFHSD / LSHF HSD,391.870274,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2020-06-04,Chennai,HFHSD / LSHF HSD,391.870274,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2020-06-04,Kamarajar Port (Ennore),Marine Fuel 0.5% / MFO 0.5%,312.657808,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2020-06-04,Haldia,Marine Fuel 0.5% / MFO 0.5%,312.657808,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2020-06-04,Haldia,HFHSD / LSHF HSD,404.153014,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2020-06-05,Visakhapatnam,Marine Fuel 0.5% / MFO 0.5%,313.210082,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
